1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,17941,20258,1,0,1,864.4932,1726.9719,2,1726.973,-0.0011,28,41,0,56.95,1.00E-05,R,KSAPATGGVKKPHR,Y,Butyryl (K); Propionyl STY (STY),0.20000900000000.0,,,"2647: Sum of 4 scans. Range 7566 (rt=27.4512, f=2, i=2240) to 7584 (rt=27.4977, f=2, i=2245) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,17951,26124,1,0,1,864.4942,1726.9737,2,1726.973,0.0007,28,41,0,51.58,3.30E-05,R,KSAPATGGVKKPHR,Y,Butyryl (K); Propionyl STY (STY),0.20000900000000.0,,,"2629: Sum of 2 scans. Range 7506 (rt=27.4773, f=3, i=1018) to 7508 (rt=27.4816, f=3, i=1019) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,17952,7010,1,0,1,576.6653,1726.974,3,1726.973,0.0009,28,41,0,29.45,0.0053,R,KSAPATGGVKKPHR,Y,Acetyl (K); 2 Butyryl (K); Dimethyl KR (KR); Formyl (S),0.15000000022003.0,,,"987: Sum of 2 scans. Range 3959 (rt=16.202, f=2, i=1111) to 3960 (rt=16.2042, f=2, i=1112) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,17955,2895,1,0,1,864.4948,1726.9751,2,1726.973,0.002,28,41,0,33.38,0.0022,R,KSAPATGGVKKPHR,Y,Butyryl (K); Propionyl STY (STY),0.20000900000000.0,,,"2896: Sum of 2 scans. Range 7788 (rt=27.6322, f=2, i=2345) to 7789 (rt=27.6344, f=2, i=2346) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,17957,26133,1,0,1,864.4952,1726.9758,2,1726.973,0.0028,28,41,0,51.55,3.30E-05,R,KSAPATGGVKKPHR,Y,Butyryl (K); Propionyl STY (STY),0.20000900000000.0,,,"2638: Sum of 2 scans. Range 7536 (rt=27.5705, f=2, i=2266) to 7537 (rt=27.5728, f=2, i=2267) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,17960,8789,1,0,1,864.4958,1726.9771,2,1726.973,0.0041,28,41,0,67.26,8.70E-07,R,KSAPATGGVKKPHR,Y,Butyryl (K); Propionyl STY (STY),0.20000900000000.0,,,"2766: Sum of 4 scans. Range 7636 (rt=27.4515, f=3, i=1042) to 7652 (rt=27.498, f=2, i=2216) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,17964,2870,1,0,1,864.4967,1726.9788,2,1726.973,0.0058,28,41,0,64.66,1.60E-06,R,KSAPATGGVKKPHR,Y,Butyryl (K); Propionyl STY (STY),0.20000900000000.0,,,"2871: Sum of 4 scans. Range 7719 (rt=27.4181, f=3, i=1117) to 7726 (rt=27.4463, f=2, i=2327) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18113,26009,1,0,1,871.4821,1740.9496,2,1740.9523,-0.0027,28,41,0,57.47,7.80E-06,R,KSAPATGGVKKPHR,Y,Formyl (S); Propionyl STY (STY),0.05000900000000.0,,,"2514: Sum of 4 scans. Range 7168 (rt=26.3292, f=3, i=954) to 7193 (rt=26.4101, f=2, i=2142) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18116,2762,1,0,1,871.4831,1740.9517,2,1740.9523,-0.0006,28,41,0,62.06,2.70E-06,R,KSAPATGGVKKPHR,Y,Formyl (S); Propionyl STY (STY),0.05000900000000.0,,,"2763: Sum of 2 scans. Range 7400 (rt=26.3476, f=3, i=1061) to 7403 (rt=26.354, f=3, i=1062) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18117,20136,1,0,1,871.4837,1740.9528,2,1740.9523,0.0005,28,41,0,62.02,2.20E-06,R,KSAPATGGVKKPHR,Y,Formyl (S); Propionyl STY (STY),0.05000900000000.0,,,"2525: Sum of 4 scans. Range 7230 (rt=26.3115, f=3, i=943) to 7237 (rt=26.3306, f=3, i=946) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18123,8675,1,0,1,871.4846,1740.9547,2,1740.9523,0.0024,28,41,0,61.77,2.30E-06,R,KSAPATGGVKKPHR,Y,Formyl (S); Propionyl STY (STY),0.05000900000000.0,,,"2652: Sum of 2 scans. Range 7326 (rt=26.4155, f=2, i=2087) to 7327 (rt=26.4176, f=2, i=2088) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18147,18933,1,0,1,581.3362,1740.9867,3,1740.9887,-0.002,28,41,0,29.97,0.0041,R,KSAPATGGVKKPHR,Y,2 Butyryl (K); Dimethyl KR (KR); Formyl (S),0.05000000022003.0,,,"1322: Sum of 2 scans. Range 4858 (rt=19.2402, f=3, i=517) to 4860 (rt=19.2445, f=3, i=518) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18338,3040,1,0,1,878.4882,1754.9618,2,1754.968,-0.0062,28,41,0,61.95,2.00E-06,R,KSAPATGGVKKPHR,Y,Butyryl (K); Formyl (S); Propionyl STY (STY),0.25000900000000.0,,,"3041: Sum of 4 scans. Range 8154 (rt=28.8177, f=2, i=2465) to 8167 (rt=28.8662, f=3, i=1210) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18339,20452,1,0,1,878.4882,1754.9619,2,1754.968,-0.006,28,41,0,50.8,2.60E-05,R,KSAPATGGVKKPHR,Y,Butyryl (K); Formyl (S); Propionyl STY (STY),0.25000900000000.0,,,"2841: Sum of 4 scans. Range 8022 (rt=28.8928, f=4, i=492) to 8039 (rt=28.9437, f=3, i=1088) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18340,26271,1,0,1,878.4884,1754.9622,2,1754.968,-0.0058,28,41,0,57.5,5.60E-06,R,KSAPATGGVKKPHR,Y,Butyryl (K); Formyl (S); Propionyl STY (STY),0.25000900000000.0,,,"2776: Sum of 4 scans. Range 7916 (rt=28.8865, f=2, i=2401) to 7924 (rt=28.9107, f=3, i=1087) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18344,8988,1,0,1,878.4893,1754.9641,2,1754.968,-0.0039,28,41,0,56.9,6.40E-06,R,KSAPATGGVKKPHR,Y,Butyryl (K); Formyl (S); Propionyl STY (STY),0.25000900000000.0,,,"2965: Sum of 4 scans. Range 8079 (rt=28.8456, f=2, i=2352) to 8094 (rt=28.8917, f=2, i=2357) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,,H31_BOVIN,sp|P68432|H31_BOVIN Histone H3.1 OS=Bos taurus OX=9913 PE=1 SV=2,16047,16179,640,640,10,10,18356,14735,1,0,1,878.491,1754.9674,2,1754.968,-0.0005,28,41,0,47.01,6.30E-05,R,KSAPATGGVKKPHR,Y,Butyryl (K); Formyl (S); Propionyl STY (STY),0.25000900000000.0,,,"2645: Sum of 4 scans. Range 7804 (rt=28.8632, f=2, i=2274) to 7827 (rt=28.9382, f=3, i=1013) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,2076,14822,1,0,0,450.7673,899.52,2,899.5229,-0.0028,65,70,0,45.49,5.90E-05,R,KLPFQR,L,,,,,"2732: Sum of 2 scans. Range 8024 (rt=29.6315, f=3, i=1044) to 8027 (rt=29.6379, f=3, i=1045) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,2078,9067,1,0,0,450.768,899.5215,2,899.5229,-0.0013,65,70,0,41.57,7.00E-05,R,KLPFQR,L,,,,,"3044: Sum of 2 scans. Range 8300 (rt=29.5785, f=2, i=2443) to 8302 (rt=29.5827, f=2, i=2444) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,2079,3128,1,0,0,450.7693,899.5241,2,899.5229,0.0012,65,70,0,38.71,0.00013,R,KLPFQR,L,,,,,"3129: Sum of 2 scans. Range 8378 (rt=29.5484, f=2, i=2547) to 8379 (rt=29.5505, f=2, i=2548) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5302,24755,1,0,0,544.8137,1087.6129,2,1087.6138,-0.0009,42,50,0,20.64,0.0086,R,YRPGTVALR,E,,,,,"1260: Sum of 2 scans. Range 4480 (rt=17.9521, f=2, i=1311) to 4482 (rt=17.9564, f=2, i=1312) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5303,13213,1,0,0,544.8137,1087.6129,2,1087.6138,-0.0009,42,50,0,23.7,0.0043,R,YRPGTVALR,E,,,,,"1123: Sum of 2 scans. Range 4417 (rt=18.0214, f=2, i=1203) to 4419 (rt=18.0257, f=2, i=1204) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5305,18731,1,0,0,544.814,1087.6134,2,1087.6138,-0.0004,42,50,0,34.87,0.00033,R,YRPGTVALR,E,,,,,"1120: Sum of 2 scans. Range 4325 (rt=17.4451, f=2, i=1253) to 4326 (rt=17.4473, f=2, i=1254) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5311,7178,1,0,0,544.8147,1087.6149,2,1087.6138,0.0011,42,50,0,26.98,0.002,R,YRPGTVALR,E,,,,,"1155: Sum of 2 scans. Range 4330 (rt=17.441, f=2, i=1262) to 4331 (rt=17.4431, f=2, i=1263) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5312,1436,1,0,0,544.8149,1087.6152,2,1087.6138,0.0014,42,50,0,22.35,0.0058,R,YRPGTVALR,E,,,,,"1437: Sum of 2 scans. Range 4604 (rt=17.8922, f=2, i=1393) to 4608 (rt=17.9008, f=2, i=1394) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5314,18774,1,0,0,544.8149,1087.6152,2,1087.6138,0.0014,42,50,0,20.17,0.0096,R,YRPGTVALR,E,,,,,"1163: Sum of 2 scans. Range 4432 (rt=17.7716, f=2, i=1287) to 4435 (rt=17.778, f=2, i=1288) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5318,18795,1,0,0,544.815,1087.6155,2,1087.6138,0.0017,42,50,0,25.23,0.003,R,YRPGTVALR,E,,,,,"1184: Sum of 2 scans. Range 4488 (rt=17.9609, f=2, i=1313) to 4490 (rt=17.9652, f=2, i=1314) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5319,13077,1,0,0,544.8151,1087.6156,2,1087.6138,0.0018,42,50,0,41.71,6.70E-05,R,YRPGTVALR,E,,,,,"987: Scan 4107 (rt=17.0132, f=2, i=1100) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5320,1364,1,0,0,544.8155,1087.6165,2,1087.6138,0.0027,42,50,0,33.3,0.00047,R,YRPGTVALR,E,,,,,"1365: Sum of 2 scans. Range 4434 (rt=17.3902, f=2, i=1342) to 4435 (rt=17.3924, f=2, i=1343) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5325,24691,1,0,0,544.8162,1087.6179,2,1087.6138,0.0041,42,50,0,33.19,0.00048,R,YRPGTVALR,E,,,,,"1196: Sum of 2 scans. Range 4317 (rt=17.4491, f=2, i=1260) to 4318 (rt=17.4512, f=2, i=1261) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5829,24788,1,0,0,558.8055,1115.5965,2,1115.6087,-0.0122,42,50,0,22.76,0.0053,R,YRPGTVALR,E,Formyl (T),0.000060000.0,,,"1293: Sum of 2 scans. Range 4586 (rt=18.3674, f=2, i=1343) to 4587 (rt=18.3696, f=2, i=1344) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,5834,1465,1,0,0,558.8097,1115.6048,2,1115.6087,-0.0039,42,50,0,30.31,0.00093,R,YRPGTVALR,E,Formyl (T),0.000060000.0,,,"1466: Sum of 2 scans. Range 4715 (rt=18.3164, f=2, i=1431) to 4717 (rt=18.3207, f=2, i=1432) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,,H3CL_BOVIN,sp|Q3SZB8|H3CL_BOVIN Histone H3.3C-like OS=Bos taurus OX=9913 PE=2 SV=3,181,16453,16,16,2,2,7270,2719,1,0,0,600.8422,1199.6699,2,1199.6662,0.0037,42,50,0,30.45,0.006,R,YRPGTVALR,E,2 Propionyl STY (STY),0.900090000.0,,,"2720: Sum of 2 scans. Range 7338 (rt=26.1867, f=2, i=2198) to 7350 (rt=26.2125, f=2, i=2199) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,215,17745,1,1,1,300.216,598.4174,2,598.4166,0.0008,21,24,0,21.66,0.0068,R,KVLR,D,Dimethyl KR (KR),0.3000.0,,,"134: Scan 1502 (rt=6.86757, f=2, i=202) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,778,15795,1,1,1,770.3718,769.3645,1,769.3647,-0.0002,97,103,0,26.12,0.0024,R,TLYGFGG,-,,,,,"3705: Sum of 2 scans. Range 10570 (rt=38.1233, f=2, i=3175) to 10571 (rt=38.1255, f=2, i=3176) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,779,27357,1,1,1,770.3747,769.3675,1,769.3647,0.0028,97,103,0,29.46,0.0011,R,TLYGFGG,-,,,,,"3862: Sum of 2 scans. Range 10722 (rt=38.188, f=2, i=3327) to 10723 (rt=38.1902, f=2, i=3328) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,780,4098,1,1,1,770.375,769.3677,1,769.3647,0.003,97,103,0,29.7,0.0011,R,TLYGFGG,-,,,,,"4099: Sum of 2 scans. Range 10935 (rt=38.0824, f=3, i=1705) to 10937 (rt=38.0868, f=3, i=1706) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,782,10067,1,1,1,770.3773,769.37,1,769.3647,0.0053,97,103,0,29.16,0.0012,R,TLYGFGG,-,,,,,"4044: Sum of 2 scans. Range 10880 (rt=38.1308, f=2, i=3303) to 10881 (rt=38.1329, f=2, i=3304) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,877,17715,1,1,1,392.7428,783.4711,2,783.4715,-0.0004,41,46,1,27.58,0.0017,R,RGGVKR,I,,,,,"104: Sum of 2 scans. Range 1288 (rt=5.9487, f=2, i=138) to 1289 (rt=5.95082, f=2, i=139) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,878,23608,1,1,1,392.7432,783.4719,2,783.4715,0.0003,41,46,1,23.15,0.0048,R,RGGVKR,I,,,,,"113: Sum of 2 scans. Range 1270 (rt=5.93217, f=2, i=176) to 1271 (rt=5.93428, f=2, i=177) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,884,12174,1,1,1,392.7447,783.4748,2,783.4715,0.0032,41,46,1,24.12,0.0039,R,RGGVKR,I,,,,,"84: Sum of 2 scans. Range 1279 (rt=6.0285, f=2, i=110) to 1280 (rt=6.03062, f=2, i=111) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,885,6115,1,1,1,392.745,783.4755,2,783.4715,0.004,41,46,1,21.75,0.0067,R,RGGVKR,I,,,,,"92: Sum of 2 scans. Range 1291 (rt=6.00895, f=2, i=147) to 1292 (rt=6.01107, f=2, i=148) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,7814,27232,1,1,1,618.8268,1235.6391,2,1235.6397,-0.0006,47,56,0,65.66,2.70E-07,R,ISGLIYEETR,G,,,,,"3737: Sum of 2 scans. Range 10435 (rt=37.3036, f=2, i=3248) to 10438 (rt=37.31, f=2, i=3249) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,7815,21358,1,1,1,618.8277,1235.6408,2,1235.6397,0.0011,47,56,0,76.8,2.20E-08,R,ISGLIYEETR,G,,,,,"3747: Sum of 2 scans. Range 10478 (rt=37.2631, f=2, i=3225) to 10480 (rt=37.2674, f=2, i=3226) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,7816,9930,1,1,1,618.8293,1235.6441,2,1235.6397,0.0044,47,56,0,70.45,1.00E-07,R,ISGLIYEETR,G,,,,,"3907: Sum of 2 scans. Range 10595 (rt=37.2663, f=4, i=695) to 10598 (rt=37.2727, f=4, i=696) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,7817,15659,1,1,1,618.8296,1235.6446,2,1235.6397,0.0048,47,56,0,87.21,2.10E-09,R,ISGLIYEETR,G,,,,,"3569: Sum of 2 scans. Range 10288 (rt=37.2596, f=2, i=3112) to 10291 (rt=37.266, f=2, i=3113) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,7819,3962,1,1,1,618.8316,1235.6485,2,1235.6397,0.0088,47,56,0,78.91,1.30E-08,R,ISGLIYEETR,G,,,,,"3963: Sum of 2 scans. Range 10656 (rt=37.218, f=2, i=3300) to 10658 (rt=37.2223, f=2, i=3301) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,8172,15919,1,1,1,632.8224,1263.6302,2,1263.6347,-0.0044,47,56,0,50.24,9.50E-06,R,ISGLIYEETR,G,Formyl (S),0.0500000000.0,,,"3829: Sum of 2 scans. Range 10930 (rt=39.3984, f=3, i=1496) to 10932 (rt=39.4027, f=3, i=1497) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
2,1,H4_BOVIN,sp|P62803|H4_BOVIN Histone H4 OS=Bos taurus OX=9913 PE=1 SV=2,11894,12033,397,397,16,16,8173,21634,1,1,1,632.823,1263.6314,2,1263.6347,-0.0033,47,56,0,56.56,2.20E-06,R,ISGLIYEETR,G,Formyl (S),0.0500000000.0,,,"4023: Sum of 4 scans. Range 11132 (rt=39.4338, f=6, i=208) to 11171 (rt=39.5314, f=3, i=1580) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
